Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SRR13712583	NA	SRR13712583.contig00039	2243	3034	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712583	NA	SRR13712583.contig00039	3517	4023	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	169	287	58.89	99.41	169	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712583	NA	SRR13712583.contig00050	971	1816	+	str	streptomycin adenylyltransferase Str	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	282	282	100.00	100.00	282	WP_010711054.1	streptomycin adenylyltransferase Str	NA	NA
SRR13712583	NA	SRR13712583.contig00059	57	791	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712584	NA	SRR13712584.contig00002	429072	430565	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712584	NA	SRR13712584.contig00007	92775	94691	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712584	NA	SRR13712584.contig00034	772	1278	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	169	287	58.89	99.41	169	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712584	NA	SRR13712584.contig00034	1761	2552	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712584	NA	SRR13712584.contig00034	2648	3187	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712584	NA	SRR13712584.contig00034	3187	3708	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	174	302	57.62	100.00	174	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712584	NA	SRR13712584.contig00039	1063	1797	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712585	NA	SRR13712585.contig00006	13330	15246	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712585	NA	SRR13712585.contig00008	101109	102602	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712585	NA	SRR13712585.contig00086	638	1429	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712585	NA	SRR13712585.contig00086	1525	2064	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712585	NA	SRR13712585.contig00086	2064	2585	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	174	302	57.62	100.00	174	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712585	NA	SRR13712585.contig00096	510	1244	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712586	NA	SRR13712586.contig00001	654296	655789	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712586	NA	SRR13712586.contig00009	92775	94691	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712586	NA	SRR13712586.contig00022	772	1278	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	169	287	58.89	99.41	169	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712586	NA	SRR13712586.contig00022	1761	2552	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712586	NA	SRR13712586.contig00022	2648	3187	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712586	NA	SRR13712586.contig00022	3187	3981	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	265	302	87.75	100.00	265	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712586	NA	SRR13712586.contig00022	4154	5590	-	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	479	479	100.00	100.00	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SRR13712586	NA	SRR13712586.contig00034	290	1024	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712587	NA	SRR13712587.contig00001	344699	346123	-	fexA	chloramphenicol/florfenicol efflux MFS transporter FexA	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	BLASTX	475	475	100.00	99.37	475	WP_032491576.1	chloramphenicol/florfenicol efflux MFS transporter FexA	NA	NA
SRR13712587	NA	SRR13712587.contig00001	348876	350840	+	optrA	ABC-F type ribosomal protection protein OptrA	core	AMR	AMR	OXAZOLIDINONE/PHENICOL	FLORFENICOL/OXAZOLIDINONE	BLASTX	655	655	100.00	99.54	655	WP_063854496.1	ABC-F type ribosomal protection protein OptrA	NA	NA
SRR13712587	NA	SRR13712587.contig00002	35322	37781	+	parC_S80I	Enterococcus faecalis quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	820	820	100.00	99.76	820	WP_002371880.1	DNA topoisomerase IV subunit A ParC	NA	NA
SRR13712587	NA	SRR13712587.contig00004	166901	168394	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.40	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712587	NA	SRR13712587.contig00014	54312	56810	+	gyrA_S83I	Enterococcus faecalis quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	833	833	100.00	99.64	833	WP_033785346.1	DNA gyrase subunit A GyrA	NA	NA
SRR13712587	NA	SRR13712587.contig00015	51188	53104	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_001574275.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712587	NA	SRR13712587.contig00015	53301	54674	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	458	458	100.00	100.00	458	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SRR13712587	NA	SRR13712587.contig00015	55719	56363	+	catA	type A-8 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTX	215	215	100.00	97.21	215	WP_002352254.1	type A-8 chloramphenicol O-acetyltransferase	NA	NA
SRR13712587	NA	SRR13712587.contig00026	772	1278	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	169	287	58.89	99.41	169	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712587	NA	SRR13712587.contig00026	1761	2552	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712587	NA	SRR13712587.contig00026	2648	3187	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712587	NA	SRR13712587.contig00026	3187	4092	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	302	302	100.00	100.00	302	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712587	NA	SRR13712587.contig00026	7979	8779	-	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTX	267	267	100.00	100.00	267	WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)	NA	NA
SRR13712587	NA	SRR13712587.contig00026	8836	10317	-	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	494	494	100.00	100.00	494	WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)	NA	NA
SRR13712587	NA	SRR13712587.contig00026	12387	13193	-	spw	ANT(9) family aminoglycoside nucleotidyltransferase Spw	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	269	269	100.00	100.00	269	WP_002294509.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	NA	NA
SRR13712587	NA	SRR13712587.contig00029	128	613	-	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTX	162	165	98.18	100.00	162	WP_000868795.1	trimethoprim-resistant dihydrofolate reductase DfrG	NA	NA
SRR13712587	NA	SRR13712587.contig00032	539	1945	+	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	BLASTX	469	479	97.91	100.00	469	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SRR13712587	NA	SRR13712587.contig00039	282	1016	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712588	NA	SRR13712588.contig00002	296540	298033	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712588	NA	SRR13712588.contig00008	35397	37313	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712588	NA	SRR13712588.contig00039	3790	4524	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712589	NA	SRR13712589.contig00001	149473	151389	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.69	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712589	NA	SRR13712589.contig00008	56429	57922	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.60	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712590	NA	SRR13712590.contig00001	103722	105215	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712590	NA	SRR13712590.contig00003	304051	305967	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712590	NA	SRR13712590.contig00024	1120	1854	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712591	NA	SRR13712591.contig00001	173337	174830	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.40	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712591	NA	SRR13712591.contig00008	82403	82897	-	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_000868795.1	trimethoprim-resistant dihydrofolate reductase DfrG	NA	NA
SRR13712591	NA	SRR13712591.contig00011	92777	94693	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712591	NA	SRR13712591.contig00038	638	1429	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712591	NA	SRR13712591.contig00038	1525	2064	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712591	NA	SRR13712591.contig00038	2064	2585	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	174	302	57.62	100.00	174	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712591	NA	SRR13712591.contig00040	1133	1867	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712591	NA	SRR13712591.contig00043	1313	1711	-	catA	type A-8 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	133	215	61.86	100.00	133	WP_002352254.1	type A-8 chloramphenicol O-acetyltransferase	NA	NA
SRR13712592	NA	SRR13712592.contig00006	119485	120978	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712593	NA	SRR13712593.contig00004	69873	71366	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712593	NA	SRR13712593.contig00009	92792	94708	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712593	NA	SRR13712593.contig00047	2131	2865	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712593	NA	SRR13712593.contig00063	3	524	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	174	302	57.62	100.00	174	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712593	NA	SRR13712593.contig00063	524	1063	+	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712593	NA	SRR13712593.contig00063	1159	1950	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712594	NA	SRR13712594.contig00009	14632	16548	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712594	NA	SRR13712594.contig00012	69998	71491	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712594	NA	SRR13712594.contig00047	3790	4524	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712594	NA	SRR13712594.contig00049	611	1402	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SRR13712594	NA	SRR13712594.contig00049	1498	2037	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SRR13712594	NA	SRR13712594.contig00049	2037	2831	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	265	302	87.75	100.00	265	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712594	NA	SRR13712594.contig00049	3004	4440	-	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	BLASTX	479	479	100.00	99.79	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SRR13712594	NA	SRR13712594.contig00061	772	1248	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	159	287	55.40	100.00	159	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SRR13712595	NA	SRR13712595.contig00010	8987	10480	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712595	NA	SRR13712595.contig00011	13209	15125	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712595	NA	SRR13712595.contig00040	1677	2411	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR13712596	NA	SRR13712596.contig00001	40017	41510	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.40	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SRR13712596	NA	SRR13712596.contig00007	92366	94282	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SRR13712596	NA	SRR13712596.contig00099	1690	2424	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
